0,0
0,0
-0.06425805564476297,0.2283989263647977
-0.08188303947165552,0.23711507918258717
-0.11667572571962953,0.2534287222097471
-0.1487765026969164,0.2678760127593334
-0.2269037356831119,0.2975747758949546
-0.2963722367930641,0.3174022744718909
-0.3648732707997184,0.3367778588953793
-0.44332767557312835,0.3573097165048406
-0.5085086972992504,0.3701829159559147
-0.569092508018757,0.37798841818141654
-0.6440658978451652,0.3831256412203336
-0.7219597063676884,0.3869041891202323
-0.8054958557366407,0.3919093613441738
-0.8948567574281846,0.39994028257007375
-0.9833626435007616,0.4054916867631522
-1.0630759000691168,0.4062209205153681
-1.149074430772164,0.406570519840363
-1.241218484456563,0.40372994765595605
-1.4531348807957054,0.37643346035006203
-1.5100242177952885,0.36087428635089824
-1.5853895863488425,0.33772273366024635
-1.6553903425795704,0.3122506884645599
-1.725858380326698,0.2851840736391961
-1.7896483126578377,0.26042195907402926
-1.8601180775978086,0.23145612665018017
-1.9270924347555216,0.19831364015833744
-1.9990216435483819,0.15792023321085707
-2.0536518631135623,0.12447261343158236
-2.1001792903106122,0.09146655000936035
-2.1635555205569132,0.04279730120413941
-2.2245333028066585,-0.0026174123655840972
-2.281951408508224,-0.04520790302544269
-2.3427094659960166,-0.10321644951252645
-2.403493823093444,-0.17143845746187603
-2.4583531043171085,-0.24570098885750669
-2.5085313925737034,-0.3271458442672478
-2.547861629429747,-0.40458725845550414
-2.5773694497079958,-0.4769295578049042
-2.605573305945523,-0.5574635563252178
-2.630531068140042,-0.647012575460529
-2.6487293004783807,-0.7286680572004288
-2.6605413558431104,-0.8049697040070896
-2.665578079575341,-0.8726582445706523
-2.665700244370392,-0.9341403036690024
-2.663176316990658,-0.9982866234467072
-2.6577686650353174,-1.0536202644011239
-2.646754546828565,-1.121821328053028
-2.6283123646252324,-1.199799014750522
-2.605031813533612,-1.2852462475244475
-2.5814847531069054,-1.3784640768739163
-2.556629635658593,-1.4599284499934766
-2.5309294943033906,-1.5231752038084754
-2.5084362076637032,-1.565819004503536
-2.483316205219486,-1.603223539306936
-2.446327777071402,-1.6507368677024907
-2.399121236888837,-1.6992615688581625
-2.3423628506535814,-1.7491996706480524
-2.2858700409785673,-1.7938635192245334
-2.2399563652758023,-1.827202978770442
-2.1966587014121495,-1.8570637237862788
-2.171767238714826,-1.8780692087137227
-2.1490725981390275,-1.892636591260788
-2.118628240973442,-1.9194584203959557
-2.090920313646231,-1.9519702986125027
-2.0632036131346823,-1.9852595554397066
-2.028876761602418,-2.0232257637833992
-1.9814537518714839,-2.0691852665643853
-1.933665702219987,-2.1079626572425596
-1.8874911742880272,-2.141932431435581
-1.8337318337607804,-2.172422708226395
