0.0,-5.0
0.0,-5.0
7.529573771431657e-05,-9.010131912000189
0.0,-5.0
-0.00040126125665190435,-9.02155958208436
0.0,-5.0
0.0006853410694101308,-9.028418074455278
0.0,-5.0
0.0007425752508758562,-9.030222630112824
0.0,-5.0
0.0009385294759032851,-9.036266050661954
0.0,-5.0
0.0008285370807335122,-9.036964819036367
0.0,-5.0
0.0004939041856292718,-9.02984338020286
0.0,-5.0
-4.290136965669317e-06,-9.004650584141299
0.0,-5.0
-2.3514742473564854e-06,-9.000102500106772
0.0,-5.0
-1.0278271666297557e-06,-8.99999244928556
0.0,-5.0
-1.064222485017892e-06,-8.999992620787172
0.0,-5.0
-5.316675150385158e-07,-9.000107559134117
0.0,-5.0
-5.168902424052959e-06,-9.00042164240418
0.0,-5.0
-5.766126008402786e-06,-9.0005108325614
0.0,-5.0
3.041036642148693e-05,-9.0063194912031
0.0,-5.0
1.7448181929891494e-05,-9.003576101838707
0.0,-5.0
1.3571853455262634e-05,-9.00306645842448
0.0,-5.0
1.5094004689312742e-05,-9.003193365562673
0.0,-5.0
-7.082108856889917e-08,-9.000053685767147
0.0,-5.0
2.5080612804419944e-08,-9.000048702277047
0.0,-5.0
-0.000484610487952366,-9.007842964945189
0.0,-5.0
-6.664593584746137e-06,-9.002427494585495
0.0,-5.0
-1.1425761508407987e-07,-9.000032371859454
0.0,-5.0
-4.5000445877640164e-05,-9.001646638465512
0.0,-5.0
2.54034383243445e-05,-5.005169824690001
0.0,-5.0
8.526197802615886e-07,-9.002980951625844
0.0,-5.0
8.500833452337571e-09,-9.000000021045999
0.0,-5.0
9.955286927767592e-09,-9.000000028277078
0.0,-5.0
-1.449673757916689e-05,-5.001270078149497
0.0,-5.0
1.8053632752452293e-05,-5.004757476230056
0.0,-5.0
5.178205099290738e-06,-5.003593638133668
0.0,-5.0
1.7171460663501067e-08,-9.00000002189917
0.0,-5.0
9.522919106737476e-09,-9.000000026928666
0.0,-5.0
-2.541335541264656e-07,-9.000037130086103
0.0,-5.0
-1.2173925430713296e-06,-8.999992872152209
0.0,-5.0
-6.259612870653853e-08,-9.000020760289116
0.0,-5.0
-7.23334363050898e-07,-8.999994174734748
0.0,-5.0
-1.0474090674781623e-06,-8.999992569522014
0.0,-5.0
-2.3532706018101476e-07,-9.000042159183227
0.0,-5.0
-1.2969238766392905e-06,-8.999992882237743
0.0,-5.0
-1.5692914865721311e-06,-9.000063610577662
0.0,-5.0
-9.482862420837213e-07,-8.999992302872988
0.0,-5.0
-1.4822246194238947e-06,-8.999992281240024
0.0,-5.0
-1.3604219372761378e-06,-9.000019283756272
0.0,-5.0
-9.046682465330567e-08,-9.000019243658137
0.0,-5.0
-3.0680843026949604e-06,-9.00090813106479
0.0,-5.0
-8.31975827506531e-06,-9.008198885403582
0.0,-5.0
-1.571976726295213e-06,-9.00024881922041
0.0,-5.0
2.4703722234074193e-07,-9.00085158965723
0.0,-5.0
-1.3339288748779297e-06,-8.99999171735492
0.0,-5.0
-1.1104189771867878e-07,-9.000020911081771
0.0,-5.0
1.019322144293112e-06,-9.001148930446346
0.0,-5.0
-2.2078120516716277e-07,-9.000025882263259
0.0,-5.0
-1.1809196750187155e-06,-9.00213772078417
0.0,-5.0
-1.553031206302445e-07,-9.000022728468156
0.0,-5.0
-3.1235967382418794e-07,-9.00004435768364
0.0,-5.0
-5.162476240753955e-07,-9.000082409902987
0.0,-5.0
-5.884509148683121e-07,-9.002352915796017
0.0,-5.0
1.1529826298821918e-07,-9.000158123187305
0.0,-5.0
-1.5064187487007558e-07,-9.000020618580265
0.0,-5.0
7.318512098831954e-12,-9.000000000041313
0.0,-5.0
-1.536515756177563e-06,-9.00006137993493
0.0,-5.0
-2.5433234129233537e-07,-9.000038019524833
0.0,-5.0
-1.3620729370662122e-06,-9.00001830420636
0.0,-5.0
-1.9840770039711113e-07,-9.00003870629556
0.0,-5.0
-4.822286296692464e-07,-9.000083889400146
0.0,-5.0
-3.1117374041189657e-07,-9.000048532243959
0.0,-5.0
-3.904527544599607e-06,-9.000876578698506
0.0,-5.0
-1.1351958058263684e-07,-9.000014145987297
0.0,-5.0
-3.869436447177647e-07,-9.000062519364711
0.0,-5.0
-4.283742204045964e-07,-9.000066969929689
0.0,-5.0
-1.9035139066142021e-06,-9.000165692801373
0.0,-5.0
6.172569662674489e-09,-9.000000018717982
0.0,-5.0
-4.2420236190094965e-07,-9.000064761488257
0.0,-5.0
-5.042121917561201e-07,-9.000096282001634
0.0,-5.0
-4.747596199010558e-06,-5.002513132838897
0.0,-5.0
-3.738867157604414e-06,-5.000816736936539
0.0,-5.0
-3.7561915913657135e-07,-9.000069152908308
0.0,-5.0
-1.6895296071474066e-06,-9.000061704156145
0.0,-5.0
-2.2233826355238064e-09,-9.00000002148091
0.0,-5.0
-1.6076997815393794e-06,-4.999990814483012
